_lab_item,_lab_fragment,NaO,MgO,AlO,SiO,KO,CaO,FeO
s75,f4,0.494207406,0.113676339,0.256532479,0.835353743,0.105842832,0.383928094,0.003369806
s76,f1,0.48239114,0.266681558,0.156343464,0.913109017,0.003524206,0.475256795,0.108968111
s76,f1,0.479313695,0.268366955,0.147858433,0.906105078,0.00351084,0.474212379,0.099320826
s76,f1,0.480561532,0.260279298,0.150559037,0.911831559,0.079237944,0.47649407,0.105262295
s76,f2,0.49391097,0.268554878,0.151889803,0.931089382,0.139456856,0.502680751,0.003578541
s76,f2,0.498376233,0.26545764,0.138872366,0.940917327,0.142830024,0.509105508,0.090999615
s76,f2,0.495394928,0.266734899,0.148451051,0.906195693,0.123489395,0.475875031,0.003524911
s76,f3,0.499224193,0.267643342,0.150604211,0.89038618,0.123885194,0.458222686,0.003494378
s76,f3,0.495940162,0.269092525,0.149987998,0.897717364,0.111838434,0.464589992,0.003506629
s76,f3,0.489828475,0.265962489,0.165414638,0.944688533,0.137793375,0.51381089,0.097842132
s76,f4,0.494504019,0.266441652,0.143847726,0.89315066,0.121116789,0.465520102,0.003499973
s76,f4,0.49435569,0.267295631,0.153247656,0.896102926,0.124220136,0.463429968,0.003503825
s76,f4,0.492382217,0.265749804,0.138428684,0.904113838,0.130458514,0.471187111,0.099549527
s77,f1,0.489926451,0.268850451,0.173097545,0.873366495,0.157520448,0.419035348,0.093789722
s77,f1,0.484227714,0.262474853,0.165795529,0.867621256,0.157867375,0.419538492,0.0953787
s77,f1,0.488263529,0.258050494,0.168671878,0.877480979,0.161831437,0.423670182,0.110371868
s77,f2,0.494059166,0.262343648,0.160525897,0.848911787,0.154494003,0.400596737,0.102018613
s77,f2,0.490563769,0.256506827,0.164375802,0.849761124,0.151328849,0.404339665,0.103757379
s77,f2,0.490318549,0.255227494,0.163261838,0.8488269,0.151192715,0.403693239,0.10011858
s77,f3,0.489241033,0.255074403,0.161475799,0.828449001,0.145264364,0.386199965,0.091483194
s77,f3,0.49435569,0.259266186,0.170503407,0.864071292,0.159901065,0.4169454,0.0953787
s77,f3,0.491103686,0.253269789,0.166609921,0.854875017,0.151646974,0.406691649,0.100419386
s77,f4,0.490269519,0.256635112,0.168284379,0.831935804,0.145569739,0.386663683,0.095550536
s77,f4,0.489094283,0.254234045,0.166843338,0.824646887,0.1461678,0.385389796,0.09709164
s77,f4,0.490809112,0.256660777,0.165580135,0.830605771,0.150920813,0.387670317,0.104454887
s78,f1,0.496138578,0.258463705,0.171460905,0.854875017,0.144150123,0.404865648,0.104110754
s78,f1,0.498824973,0.259343977,0.167746729,0.864416989,0.149419125,0.412384134,0.101104565
s78,f1,0.495692254,0.254183203,0.17393041,0.843327418,0.13862262,0.395145985,0.106842446
s78,f2,0.492677735,0.259525582,0.172544518,0.936692711,0.16951735,0.483163584,0.120802294
s78,f2,0.492529954,0.26150549,0.17506464,0.922193691,0.164030975,0.466079061,0.130276
s78,f2,0.490220495,0.255994326,0.174243767,0.905471026,0.159214966,0.454616988,0.106949342
s78,f3,0.499723667,0.260930811,0.172889952,0.878446739,0.148421363,0.425410795,0.115498239
s78,f3,0.490563769,0.255406215,0.165629817,0.855302561,0.145061136,0.412714173,0.112208111
s78,f3,0.489583622,0.251578553,0.169737865,0.878710313,0.148124817,0.429944134,0.119851716
s78,f4,0.493072035,0.255636184,0.168368542,0.862776156,0.150243195,0.411354461,0.10955813
s78,f4,0.493072035,0.251301969,0.17237206,0.875902934,0.152391868,0.425836419,0.101631678
s78,f4,0.494800811,0.252814313,0.168486441,0.875815348,0.148986438,0.421220007,0.101560561
s79,f1,0.511094896,0.261191872,0.100379227,0.85239947,0.071532742,0.396055867,0.149449012
s79,f1,0.511606246,0.257844136,0.10890275,0.852143789,0.079372763,0.395462228,0.142658731
s79,f1,0.513554049,0.259551536,0.109175347,0.855302561,0.062405616,0.399516585,0.146416497
s79,f2,0.516799652,0.265139282,0.107894649,0.891990319,0.070095267,0.426688944,0.146959241
s79,f2,0.516179864,0.264028032,0.119743898,0.89978449,0.07037621,0.426646277,0.162837908
s79,f2,0.516179864,0.265351478,0.109481466,0.922747174,0.066877011,0.421472815,0.152437592
s79,f3,0.517058116,0.266761574,0.11773723,0.892347186,0.063628105,0.421767949,0.153738834
s79,f3,0.515251576,0.267295631,0.109623885,0.89261493,0.081130201,0.423500747,0.154834264
s79,f3,0.512425472,0.265351478,0.116251422,0.895744556,0.063666294,0.426433007,0.142330993
s79,f4,0.516128249,0.265670091,0.114566482,0.89261493,0.075872574,0.421135771,0.155890725
s79,f4,0.510328828,0.259369913,0.10999724,0.872842632,0.062875418,0.411519036,0.148629299
s79,f4,0.512425472,0.261270241,0.117996537,0.873104525,0.072280565,0.409589435,0.144251064
s80,f1,0.499423922,0.261270241,0.003351994,0.827124542,0.004529245,0.37851484,0.003351994
s80,f1,0.495593126,0.257844136,0.067218955,0.825802201,0.003346635,0.37512349,0.004522004
s80,f1,0.498874858,0.259421792,0.064357616,0.829112025,0.003354005,0.37689072,0.003354005
s80,f2,0.50042377,0.262527353,0.074080718,0.8588165,0.004604137,0.400957437,0.00340742
s80,f2,0.495741826,0.259188418,0.065993436,0.878622446,0.003439256,0.41937071,0.00464762
s80,f2,0.49262847,0.259318044,0.066165242,0.885502499,0.00344821,0.422189928,0.00344821
s80,f3,0.498775093,0.264477261,0.0034603,0.88922943,0.00467559,0.422781408,0.0034603
s80,f3,0.498475918,0.265616962,0.077444014,0.878622446,0.003440632,0.416070734,0.004649015
s80,f3,0.499174273,0.260045152,0.062026101,0.857014878,0.003402312,0.40151917,0.003402312
s80,f4,0.493664077,0.262081436,0.003567822,0.943272563,0.004820874,0.485779724,0.003567822
s80,f4,0.490661892,0.26072215,0.079380701,0.924039924,0.003526322,0.468508985,0.004764799
s80,f4,0.494899781,0.264847789,0.085803112,0.950088634,0.00358248,0.490612828,0.00358248
s81,f1,0.503032751,0.272014474,0.167445057,0.919155468,0.133307072,0.483743728,0.003558558
s81,f1,0.497032432,0.264847789,0.152422349,0.910920183,0.132483125,0.480273282,0.004779115
s81,f1,0.499673697,0.268152347,0.152102598,0.907011636,0.13754557,0.473122944,0.003529497
s81,f2,0.499823621,0.261583954,0.14985307,0.840212872,0.11773723,0.413954175,0.003401972
s81,f2,0.498775093,0.265139282,0.156766162,0.835437282,0.114520664,0.410532575,0.004587592
s81,f2,0.499124358,0.26439793,0.148644163,0.838869606,0.114646706,0.412961876,0.003398572
s81,f3,0.497678994,0.263658651,0.15489621,0.889496239,0.125230405,0.45707856,0.003491932
s81,f3,0.495890571,0.266175344,0.153708089,0.888074183,0.135972856,0.453844795,0.00471503
s81,f3,0.498775093,0.26654825,0.157473199,0.893597347,0.132496374,0.457810471,0.003501023
s81,f4,0.499224193,0.265643525,0.148110006,0.886831749,0.130706621,0.454662452,0.003489489
s81,f4,0.497529713,0.264530162,0.149449012,0.874939971,0.125782633,0.448655476,0.004685887
s81,f4,0.496485997,0.267857542,0.153447007,0.884705905,0.122040783,0.452575807,0.003483562
s82,f1,0.50042377,0.272749906,0.120440431,0.84315877,0.071111942,0.401800332,0.003397213
s82,f1,0.499823621,0.26984704,0.114577939,0.868749898,0.074832724,0.424815637,0.00465134
s82,f1,0.499074448,0.272968193,0.115255947,0.88038145,0.075275542,0.434917031,0.003462377
s82,f2,0.495494017,0.268662321,0.122431939,0.87240632,0.062957209,0.439815482,0.003453386
s82,f2,0.495989759,0.268984909,0.119194341,0.869619082,0.003444075,0.434265144,0.004653666
s82,f2,0.49544447,0.269928006,0.120308019,0.885679617,0.07824581,0.44892475,0.003476254
s82,f3,0.499973591,0.272749906,0.115880012,0.838953498,0.065062951,0.403128463,0.003391103
s82,f3,0.500774189,0.270279141,0.118362894,0.832019002,0.061593434,0.395185502,0.004565168
s82,f3,0.500824269,0.2668683,0.110936202,0.833018024,0.064829146,0.399956295,0.003378917
s82,f4,0.501074744,0.268984909,0.113086756,0.870228028,0.074885125,0.426219844,0.003444419
s82,f4,0.499423922,0.272150515,0.104810638,0.871360061,0.062818856,0.428656234,0.004655993
s82,f4,0.502178322,0.270766081,0.114749935,0.871708674,0.003447176,0.428570512,0.003447176
s83,f1,0.504291906,0.272341088,0.078355431,0.897268617,0.004703257,0.430460377,0.003480776
s83,f1,0.504241479,0.274501103,0.075562134,0.894044258,0.003475559,0.427500423,0.004696208
s83,f1,0.508545799,0.27662292,0.003483213,0.897089181,0.003483213,0.429901142,0.003483213
s83,f2,0.500724114,0.274363887,0.073409641,0.91174038,0.00473819,0.443791687,0.003506629
s83,f2,0.505705902,0.271715423,0.081822746,0.917227267,0.00351998,0.445481304,0.00475623
s83,f2,0.502731022,0.275078161,0.070884747,0.922654904,0.003529144,0.452213891,0.003529144
s83,f3,0.502881864,0.269334817,0.003482169,0.898705396,0.004705139,0.430891052,0.003482169
s83,f3,0.505554213,0.273980046,0.07822234,0.891455285,0.003475211,0.429471455,0.004695738
s83,f3,0.504140641,0.270711933,0.072846558,0.897448089,0.003479732,0.431753697,0.003479732
s83,f4,0.496138578,0.27615306,0.087239332,0.977946807,0.004921214,0.516076639,0.003642081
s83,f4,0.491693364,0.274775741,0.087335348,0.980394733,0.00364609,0.519909771,0.004927123
s83,f4,0.490612828,0.274583466,0.073036205,0.974919866,0.003636259,0.509258262,0.003636259
s84,f1,0.503787866,0.251452795,0.177408553,0.883733263,0.113903919,0.417487782,0.112286684
s84,f1,0.502429474,0.252511118,0.175029631,0.887807801,0.123230339,0.417404293,0.123230339
s84,f1,0.505200449,0.246596964,0.17806618,0.890208121,0.120512717,0.423119768,0.121991977
s84,f2,0.496933035,0.243120032,0.170452264,0.839792871,0.095760978,0.387825416,0.112680376
s84,f2,0.49460293,0.246079654,0.170964388,0.846199611,0.103270863,0.390510665,0.114532117
s84,f2,0.49509778,0.244901302,0.165978005,0.841474137,0.099479867,0.389496656,0.10470588
s84,f3,0.484179293,0.243533687,0.171546656,0.861913811,0.108652561,0.391527313,0.07668877
s84,f3,0.484518338,0.245538874,0.172648076,0.863293977,0.113540009,0.390784118,0.094552504
s84,f3,0.483550269,0.243582399,0.170179758,0.865801164,0.113687707,0.393450505,0.110548604
s84,f4,0.495394928,0.247288403,0.177426294,0.866667398,0.118884838,0.407505846,0.115880012
s84,f4,0.494009762,0.243606758,0.178547608,0.869445176,0.111336292,0.414824392,0.119051394
s84,f4,0.49603936,0.243704221,0.174191502,0.869966999,0.11454357,0.41411979,0.112973726
s85,f1,0.507732777,0.258102109,0.149973,0.913565686,0.003506279,0.424900608,0.003506279
s85,f1,0.506667657,0.261845669,0.150363437,0.903300501,0.00348914,0.419874257,0.004714559
s85,f1,0.501074744,0.259343977,0.154293291,0.900054466,0.004699496,0.414368336,0.003477993
s85,f2,0.503536035,0.258567111,0.153293637,0.913565686,0.003504876,0.425028098,0.003504876
s85,f2,0.504342338,0.262816292,0.153171051,0.911375757,0.004732508,0.421135771,0.004732508
s85,f2,0.503888634,0.26326346,0.158801545,0.925704694,0.00477052,0.436616519,0.003530556
s85,f3,0.504695501,0.256917566,0.151980964,0.854875017,0.003402312,0.380107945,0.003402312
s85,f3,0.507682006,0.257509157,0.147754968,0.854875017,0.004598615,0.379576167,0.004598615
s85,f3,0.504140641,0.254056143,0.145409701,0.854533135,0.004594019,0.380450196,0.003399931
s85,f4,0.504645034,0.256763462,0.144323207,0.854618593,0.003400271,0.379576167,0.003400271
s85,f4,0.505756475,0.254462958,0.144135709,0.837026122,0.004553769,0.365605645,0.004553769
s85,f4,0.504291906,0.254819456,0.147577768,0.839457021,0.004559693,0.368026622,0.003374527
s86,f1,0.492185304,0.257046057,0.003507331,0.915944047,0.003507331,0.452123458,0.003507331
s86,f1,0.493713445,0.260383431,0.003462377,0.893954858,0.004678864,0.427329458,0.004678864
s86,f1,0.496883344,0.261819485,0.066670013,0.899154861,0.004694799,0.428827731,0.003474516
s86,f2,0.496684631,0.260852543,0.065480689,0.864071292,0.003412876,0.404258805,0.003412876
s86,f2,0.496982731,0.259136585,0.068091697,0.851973377,0.004580716,0.392350385,0.004580716
s86,f2,0.500523865,0.262186289,0.00344373,0.880205391,0.00344373,0.416153956,0.00344373
s86,f3,0.497878105,0.260123178,0.003396533,0.855131518,0.004589427,0.396372838,0.003396533
s86,f3,0.497878105,0.260123178,0.003396533,0.855131518,0.003396533,0.396372838,0.004589427
s86,f3,0.498725218,0.262107645,0.073962283,0.856929181,0.003401972,0.39943669,0.003401972
s86,f4,0.496734302,0.263474155,0.003412876,0.865022293,0.004611971,0.40280609,0.003412876
s86,f4,0.502027691,0.264239339,0.00342313,0.868836777,0.00342313,0.406935737,0.004625365
s86,f4,0.500824269,0.262238732,0.062418099,0.868923665,0.003423814,0.405554505,0.003423814
s87,f1,0.49509778,0.26984704,0.004686825,0.89261493,0.004686825,0.437621893,0.003468615
s87,f1,0.49470186,0.267215455,0.003454768,0.885945361,0.003454768,0.42921385,0.004668115
s87,f1,0.489094283,0.263316118,0.003444764,0.881967563,0.003444764,0.428527657,0.003444764
s87,f2,0.492136088,0.268125533,0.003439944,0.876340995,0.004648085,0.424009253,0.003439944
s87,f2,0.490269519,0.264741871,0.004661584,0.881967563,0.003449935,0.433614235,0.004661584
s87,f2,0.490269519,0.264741871,0.003449935,0.881967563,0.003449935,0.433614235,0.003449935
s87,f3,0.493269303,0.268689189,0.003494378,0.905833287,0.004722108,0.449688571,0.003494378
s87,f3,0.492727005,0.273241298,0.004709846,0.90104507,0.003485304,0.446328523,0.004709846
s87,f3,0.491152799,0.271606758,0.003484607,0.898795271,0.003484607,0.446775075,0.003484607
s87,f4,0.497430217,0.272559048,0.004715973,0.90257815,0.004715973,0.442550808,0.003490187
s87,f4,0.495048273,0.267055173,0.003439256,0.874327727,0.003439256,0.429772191,0.00464762
s87,f4,0.494108574,0.269577328,0.003472085,0.893954858,0.003472085,0.436922258,0.003472085
s88,f1,0.536279392,0.0045931,0.183966795,0.841558289,0.0045931,0.332538379,0.003399252
s88,f1,0.537406762,0.003396194,0.158817426,0.838785724,0.003396194,0.332604893,0.004588969
s88,f1,0.535314957,0.003397213,0.185481525,0.838114963,0.003397213,0.33270469,0.003397213
s88,f2,0.544493105,0.080652942,0.192184391,0.935101686,0.004841649,0.394238194,0.003583196
s88,f2,0.540208556,0.003496475,0.1849814,0.893507992,0.003496475,0.364000514,0.004724469
s88,f2,0.533337952,0.003454768,0.18361759,0.872580819,0.003454768,0.358258674,0.003454768
s88,f3,0.540640895,0.003560337,0.184796511,0.925334486,0.004810761,0.388990639,0.003560337
s88,f3,0.539776562,0.003511542,0.179568236,0.903571532,0.003511542,0.373738098,0.004745303
s88,f3,0.543024956,0.070151366,0.178601181,0.891366144,0.003492631,0.364328262,0.003492631
s88,f4,0.540640895,0.004646691,0.186113235,0.862431115,0.004646691,0.347948778,0.003438569
s88,f4,0.535207905,0.003419708,0.183434064,0.853337626,0.003419708,0.337935578,0.004621204
s88,f4,0.539506741,0.003524206,0.198970243,0.907919101,0.003524206,0.371911261,0.003524206
s89,f1,0.485148621,0.191742874,0.004535137,0.830107557,0.206738618,0.396690063,0.003356354
s89,f1,0.486703583,0.190443446,0.003333608,0.816686483,0.199827657,0.386393113,0.004504403
s89,f1,0.485439797,0.20147298,0.003385005,0.845269304,0.209863072,0.405879078,0.003385005
s89,f2,0.485439797,0.19370866,0.004546489,0.834018245,0.209947034,0.39943669,0.003364755
s89,f2,0.484712184,0.196361094,0.003346969,0.823905039,0.202037895,0.393568558,0.004522909
s89,f2,0.484663715,0.196616529,0.003363746,0.834852681,0.200227712,0.399916302,0.003363746
s89,f3,0.482922062,0.195831634,0.004668582,0.881438541,0.228184675,0.443525492,0.003455113
s89,f3,0.48782429,0.195577218,0.003333608,0.815217769,0.199129483,0.386702351,0.004504403
s89,f3,0.485197138,0.191072947,0.003293515,0.79350138,0.188907085,0.370723047,0.003293515
s89,f4,0.486703583,0.190443446,0.004504403,0.816686483,0.199827657,0.386393113,0.003333608
s89,f4,0.485439797,0.20147298,0.003385005,0.845269304,0.209863072,0.405879078,0.00457385
s89,f4,0.484566792,0.198711749,0.003338279,0.819795795,0.197997673,0.3878642,0.003338279
s90,f1,0.486606252,0.238950228,0.21627598,0.772517976,0.27163392,0.144251064,0.004424934
s90,f1,0.484809136,0.240364201,0.217795223,0.775149008,0.276955067,0.141338155,0.003279383
s90,f1,0.488068263,0.242731351,0.213290541,0.773832374,0.268125533,0.139039113,0.003275778
s91,f1,0.487287978,0.004678396,0.228664366,0.874852481,0.255431757,0.425879005,0.003462031
s91,f1,0.490269519,0.003467921,0.229695675,0.875727771,0.2580763,0.424009253,0.004686356
s91,f1,0.48398566,0.00345235,0.231818625,0.870489136,0.259629413,0.420967351,0.00345235
s91,f2,0.487970659,0.004632771,0.229580855,0.857014878,0.250173651,0.407302144,0.003428611
s91,f2,0.490269519,0.003420392,0.229672706,0.851803,0.244509773,0.404582341,0.004622128
s91,f2,0.487580439,0.003421077,0.229695675,0.850526253,0.247956984,0.409630396,0.003421077
s91,f3,0.487239252,0.004845523,0.240773168,0.934167052,0.284278752,0.476446423,0.003586064
s91,f3,0.485342719,0.003585706,0.242682809,0.930717021,0.289934571,0.47984123,0.004845039
s91,f3,0.487141814,0.00364609,0.248105803,0.955041962,0.306450205,0.504544115,0.00364609
s91,f4,0.486800934,0.004729669,0.232468627,0.893507992,0.268608594,0.4404757,0.003500323
s91,f4,0.488996474,0.003507331,0.238020137,0.896820095,0.265935894,0.440255517,0.004739138
s91,f4,0.488312358,0.003406738,0.226887722,0.843749187,0.248031382,0.401800332,0.003406738
s92,f1,0.531421387,0.263948835,0.16546427,0.884440533,0.238448959,0.388562985,0.003495426
s92,f1,0.530943323,0.266415009,0.162626357,0.887807801,0.233050526,0.390979559,0.004728723
s92,f1,0.528453744,0.266628227,0.163768735,0.889763128,0.231957758,0.394829995,0.003502074
s92,f2,0.524715011,0.261662441,0.1675288,0.85555919,0.22053475,0.366814136,0.003437193
s92,f2,0.527925555,0.260097167,0.163376161,0.852484715,0.209192583,0.364073321,0.004635552
s92,f2,0.52508244,0.261636276,0.160397527,0.852058579,0.216730637,0.365386347,0.003429983
s92,f3,0.52781998,0.266574906,0.164770777,0.881262271,0.227273759,0.37859055,0.003480428
s92,f3,0.528770912,0.260253272,0.161508097,0.878710313,0.227569407,0.379386426,0.004695738
s92,f3,0.527503383,0.265086259,0.167746729,0.868489312,0.220733321,0.376853033,0.003461338
s92,f4,0.527239697,0.263843277,0.168368542,0.887807801,0.230109499,0.387747858,0.003494028
s92,f4,0.528242405,0.259421792,0.163017129,0.883644895,0.227637688,0.385543983,0.004710788
s92,f4,0.525450126,0.262186289,0.160654369,0.879237697,0.229787571,0.386741023,0.003479036
s93,f1,0.486460292,0.003354676,0.191647027,0.830190572,0.195362201,0.391801478,0.003354676
s93,f1,0.485779724,0.061267853,0.189740107,0.83310133,0.200047588,0.396928149,0.004541491
s93,f1,0.489094283,0.003386698,0.188869307,0.84738512,0.2015939,0.406691649,0.003386698
s93,f2,0.486557594,0.003503825,0.201735065,0.908009898,0.222773437,0.460013243,0.003503825
s93,f2,0.486606252,0.003481472,0.200448084,0.896730417,0.222706615,0.449868483,0.004704198
s93,f2,0.487580439,0.066271191,0.211337267,0.88038145,0.215520338,0.436049286,0.003454077
s93,f3,0.488898685,0.003569963,0.208670255,0.939882887,0.239692123,0.481957183,0.003569963
s93,f3,0.4849546,0.004743405,0.200548333,0.910646948,0.229879505,0.461395355,0.004743405
s93,f3,0.48587689,0.003484956,0.197523049,0.899244781,0.230155526,0.445971603,0.003484956
s93,f4,0.486508941,0.003375202,0.208565946,0.838953498,0.199448345,0.399476635,0.003375202
s93,f4,0.490367583,0.060931804,0.19241515,0.821930038,0.194621234,0.384696718,0.004516129
s93,f4,0.489926451,0.003329943,0.188756019,0.815299295,0.191723701,0.379083038,0.003329943
s94,f1,0.480657654,0.00426335,0.215240343,0.710632401,0.176664999,0.271064088,0.003154895
